Log file open, 01/13/23 15:36:52
[2023.01.13-22.59.58:287][238]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/player-jump185170769498DB840E9D3439BC9642F4A.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/player-jump1.uasset'
[2023.01.13-22.59.58:287][238]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/PFB_player-jump
[2023.01.13-22.59.58:287][238]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/PFB_player-jump545DCADE44869CF7E19A77BEF3F1433D.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/PFB_player-jump.uasset'
[2023.01.13-22.59.58:309][238]LogFileHelpers: InternalPromptForCheckoutAndSave took 161 ms (total: 8.14 sec)
[2023.01.13-22.59.58:461][238]LogUObjectHash: Compacting FUObjectHashTables data took   4.52ms
[2023.01.13-22.59.58:564][238]LogUObjectHash: Compacting FUObjectHashTables data took   4.67ms
[2023.01.13-22.59.58:663][238]LogUObjectHash: Compacting FUObjectHashTables data took   1.73ms
[2023.01.13-22.59.58:680][238]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-22.59.58:680][238]LogContentValidation: Display: Validating /Script/Paper2D.PaperSprite /Game/Sunnyland/sprites/player/jump/PFB_player-jump.PFB_player-jump
[2023.01.13-22.59.58:680][238]LogContentValidation: Display: Validating /Script/Paper2D.PaperFlipbook /Game/Sunnyland/sprites/player/jump/player-jump1.player-jump1
[2023.01.13-23.00.05:042][492]LogContentBrowser: Attempting asset rename: PFB_player-jump -> SPR_player-jump
[2023.01.13-23.00.05:082][492]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-23.00.05:217][492]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/player-jump1
[2023.01.13-23.00.05:217][492]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/player-jump1E9950A754921C4A3C54AECB0A9D6454D.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/player-jump1.uasset'
[2023.01.13-23.00.05:217][492]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/SPR_player-jump
[2023.01.13-23.00.05:217][492]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/SPR_player-jump7FA184CD404B077F3FD31892B4CE27C3.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/SPR_player-jump.uasset'
[2023.01.13-23.00.05:250][492]LogFileHelpers: InternalPromptForCheckoutAndSave took 157 ms (total: 8.30 sec)
[2023.01.13-23.00.05:406][492]LogUObjectHash: Compacting FUObjectHashTables data took   4.56ms
[2023.01.13-23.00.05:508][492]LogUObjectHash: Compacting FUObjectHashTables data took   4.83ms
[2023.01.13-23.00.05:609][492]LogUObjectHash: Compacting FUObjectHashTables data took   1.70ms
[2023.01.13-23.00.05:626][492]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-23.00.05:626][492]LogContentValidation: Display: Validating /Script/Paper2D.PaperSprite /Game/Sunnyland/sprites/player/jump/SPR_player-jump.SPR_player-jump
[2023.01.13-23.00.05:626][492]LogContentValidation: Display: Validating /Script/Paper2D.PaperFlipbook /Game/Sunnyland/sprites/player/jump/player-jump1.player-jump1
[2023.01.13-23.00.10:866][709]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2023.01.13-23.00.16:487][940]LogContentBrowser: Attempting asset rename: player-jump1 -> PFB_player-jump1
[2023.01.13-23.00.16:547][940]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-23.00.16:689][940]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Characters/CharBlueprint" FILE="../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Characters/CharBlueprint.uasset" SILENT=true
[2023.01.13-23.00.16:723][940]LogSavePackage: Moving output files for package: /Game/Characters/CharBlueprint
[2023.01.13-23.00.16:724][940]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/CharBlueprint24B6D3184995036909B673A0D2A95BF8.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Characters/CharBlueprint.uasset'
[2023.01.13-23.00.16:731][940]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/PFB_player-jump1
[2023.01.13-23.00.16:731][940]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/PFB_player-jump1F184C8F24C9E8D91B1F6AF8199733370.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/PFB_player-jump1.uasset'
[2023.01.13-23.00.16:752][940]LogFileHelpers: InternalPromptForCheckoutAndSave took 203 ms (total: 8.50 sec)
[2023.01.13-23.00.16:908][940]LogUObjectHash: Compacting FUObjectHashTables data took   4.83ms
[2023.01.13-23.00.17:010][940]LogUObjectHash: Compacting FUObjectHashTables data took   4.47ms
[2023.01.13-23.00.17:125][940]LogUObjectHash: Compacting FUObjectHashTables data took   1.76ms
[2023.01.13-23.00.17:141][940]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-23.00.17:141][940]LogContentValidation: Display: Validating /Script/Paper2D.PaperFlipbook /Game/Sunnyland/sprites/player/jump/PFB_player-jump1.PFB_player-jump1
[2023.01.13-23.00.17:141][940]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Characters/CharBlueprint.CharBlueprint
[2023.01.13-23.00.25:155][248]LogContentBrowser: Attempting asset rename: player-jump-1 -> T_player-jump-1
[2023.01.13-23.00.25:213][248]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-23.00.25:367][248]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/SPR_player-jump
[2023.01.13-23.00.25:367][248]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/SPR_player-jump7B8984C041DB56A44845638A7DF8B450.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/SPR_player-jump.uasset'
[2023.01.13-23.00.25:383][248]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/T_player-jump-1
[2023.01.13-23.00.25:383][248]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/T_player-jump-19E442B774E0423670F582794588AEB47.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/T_player-jump-1.uasset'
[2023.01.13-23.00.25:400][248]LogFileHelpers: InternalPromptForCheckoutAndSave took 182 ms (total: 8.68 sec)
[2023.01.13-23.00.25:564][248]LogUObjectHash: Compacting FUObjectHashTables data took   5.07ms
[2023.01.13-23.00.25:673][248]LogUObjectHash: Compacting FUObjectHashTables data took   4.59ms
[2023.01.13-23.00.25:777][248]LogUObjectHash: Compacting FUObjectHashTables data took   1.85ms
[2023.01.13-23.00.25:794][248]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-23.00.25:795][248]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Sunnyland/sprites/player/jump/T_player-jump-1.T_player-jump-1
[2023.01.13-23.00.25:795][248]LogContentValidation: Display: Validating /Script/Paper2D.PaperSprite /Game/Sunnyland/sprites/player/jump/SPR_player-jump.SPR_player-jump
[2023.01.13-23.00.31:339][458]LogContentBrowser: Attempting asset rename: player-jump-2 -> T_player-jump-2
[2023.01.13-23.00.31:411][458]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-23.00.31:539][458]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/SPR_player-fall
[2023.01.13-23.00.31:539][458]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/SPR_player-fall956D08574EA26A0EE4CA76AA1AEE155F.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/SPR_player-fall.uasset'
[2023.01.13-23.00.31:570][458]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/jump/T_player-jump-2
[2023.01.13-23.00.31:570][458]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/T_player-jump-24BE52A3C40CFCE4966B8C2814F6989AD.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/jump/T_player-jump-2.uasset'
[2023.01.13-23.00.31:588][458]LogFileHelpers: InternalPromptForCheckoutAndSave took 173 ms (total: 8.86 sec)
[2023.01.13-23.00.31:760][458]LogUObjectHash: Compacting FUObjectHashTables data took   5.06ms
[2023.01.13-23.00.31:872][458]LogUObjectHash: Compacting FUObjectHashTables data took   4.77ms
[2023.01.13-23.00.31:978][458]LogUObjectHash: Compacting FUObjectHashTables data took   1.88ms
[2023.01.13-23.00.31:996][458]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-23.00.31:996][458]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Sunnyland/sprites/player/jump/T_player-jump-2.T_player-jump-2
[2023.01.13-23.00.31:996][458]LogContentValidation: Display: Validating /Script/Paper2D.PaperSprite /Game/Sunnyland/sprites/player/jump/SPR_player-fall.SPR_player-fall
[2023.01.13-23.00.35:346][583]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-23.00.35:483][583]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Maps/Level1" FILE="../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Maps/Level1.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2023.01.13-23.00.35:582][583]LogUObjectHash: Compacting FUObjectHashTables data took   2.02ms
[2023.01.13-23.00.35:600][583]LogSavePackage: Moving output files for package: /Game/Maps/Level1
[2023.01.13-23.00.35:600][583]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/Level13ABB2B594A346E5E6188D9B122D1B777.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Maps/Level1.umap'
[2023.01.13-23.00.35:624][583]LogFileHelpers: Saving map 'Level1' took 0.159
[2023.01.13-23.00.35:635][583]LogFileHelpers: InternalPromptForCheckoutAndSave took 288 ms (total: 9.15 sec)
[2023.01.13-23.00.35:651][583]AssetCheck: New page: Asset Save: Level1
[2023.01.13-23.00.35:651][583]LogContentValidation: Display: Validating /Script/Engine.World /Game/Maps/Level1.Level1
[2023.01.13-23.00.36:187][605]LogDebuggerCommands: Repeating last play command: Selected Viewport
[2023.01.13-23.00.36:202][605]BlueprintLog: New page: Pre-Play auto-recompile
[2023.01.13-23.00.36:217][605]LogPlayLevel: [PlayLevel] Compiling CharBlueprint before play...
[2023.01.13-23.00.36:431][605]LogUObjectHash: Compacting FUObjectHashTables data took   5.52ms
[2023.01.13-23.00.36:432][605]LogPlayLevel: PlayLevel: Blueprint regeneration took 230 ms (1 blueprints)
[2023.01.13-23.00.36:432][605]PIE: New page: PIE session: Level1 (Jan 13, 2023, 9:00:36 AM)
[2023.01.13-23.00.36:463][605]LogPlayLevel: Creating play world package: /Game/Maps/UEDPIE_0_Level1
[2023.01.13-23.00.36:466][605]LogPlayLevel: PIE: StaticDuplicateObject took: (0.002611s)
[2023.01.13-23.00.36:466][605]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/Maps/Level1.Level1 to /Game/Maps/UEDPIE_0_Level1.Level1 (0.002688s)
[2023.01.13-23.00.36:466][605]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2023.01.13-23.00.36:467][605]LogAIModule: Creating AISystem for world Level1
[2023.01.13-23.00.36:468][605]LogPlayLevel: PIE: World Init took: (0.002111s)
[2023.01.13-23.00.36:579][605]LogUObjectHash: Compacting FUObjectHashTables data took   5.65ms
[2023.01.13-23.00.36:581][605]LogAudio: Display: Creating Audio Device:                 Id: 16, Scope: Unique, Realtime: True
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: 	Sample Rate:						  48000
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2023.01.13-23.00.36:581][605]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2023.01.13-23.00.36:581][605]LogAudio: Display: AudioDevice MaxSources: 32
[2023.01.13-23.00.36:582][605]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2023.01.13-23.00.36:582][605]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2023.01.13-23.00.36:582][605]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2023.01.13-23.00.36:586][605]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2023.01.13-23.00.36:633][605]LogAudioMixer: Display: Using Audio Hardware Device Headphones (PLT BB PRO 2 Stereo)
[2023.01.13-23.00.36:633][605]LogAudioMixer: Display: Initializing Sound Submixes...
[2023.01.13-23.00.36:633][605]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2023.01.13-23.00.36:633][605]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2023.01.13-23.00.36:636][605]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=16
[2023.01.13-23.00.36:636][605]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=16
[2023.01.13-23.00.36:639][605]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=16
[2023.01.13-23.00.36:639][605]LogInit: FAudioDevice initialized.
[2023.01.13-23.00.36:639][605]LogAudio: Display: Audio Device (ID: 16) registered with world 'Level1'.
[2023.01.13-23.00.36:639][605]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=16
[2023.01.13-23.00.36:646][605]LogLoad: Game class is 'StartBlueprint_C'
[2023.01.13-23.00.36:648][605]LogWorld: Bringing World /Game/Maps/UEDPIE_0_Level1.Level1 up for play (max tick rate 0) at 2023.01.13-16.00.36
[2023.01.13-23.00.36:649][605]LogWorld: Bringing up level for play took: 0.002722
[2023.01.13-23.00.36:652][605]LogOnline: OSS: Created online subsystem instance for: :Context_17
[2023.01.13-23.00.36:658][605]PIE: Server logged in
[2023.01.13-23.00.36:659][605]PIE: Play in editor total start time 0.458 seconds.
[2023.01.13-23.00.39:351][735]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=16
[2023.01.13-23.00.39:351][735]LogAudioMixer: Warning: Audio Thread Command from SetListenerTransforms()() took 8.003700 milleseconds to execute
[2023.01.13-23.00.45:685][ 43]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-23.00.45:686][ 43]LogWorld: BeginTearingDown for /Game/Maps/UEDPIE_0_Level1
[2023.01.13-23.00.45:686][ 43]LogWorld: UWorld::CleanupWorld for Level1, bSessionEnded=true, bCleanupResources=true
[2023.01.13-23.00.45:686][ 43]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-23.00.45:699][ 43]LogPlayLevel: Display: Shutting down PIE online subsystems
[2023.01.13-23.00.45:712][ 43]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-23.00.45:832][ 43]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.01.13-23.00.45:832][ 43]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2023.01.13-23.00.45:835][ 43]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2023.01.13-23.00.45:919][ 43]LogUObjectHash: Compacting FUObjectHashTables data took   9.62ms
[2023.01.13-23.00.46:005][ 44]LogPlayLevel: Display: Destroying online subsystem :Context_17
[2023.01.13-23.00.54:802][431]LogAudioMixer: Display: Audio Buffer Underrun (starvation) detected. InstanceID=1
[2023.01.13-23.01.02:546][738]LogContentBrowser: Attempting asset rename: player-run -> PFB_player-run
[2023.01.13-23.01.02:605][738]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2023.01.13-23.01.02:781][738]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Characters/CharBlueprint" FILE="../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Characters/CharBlueprint.uasset" SILENT=true
[2023.01.13-23.01.02:799][738]LogSavePackage: Moving output files for package: /Game/Characters/CharBlueprint
[2023.01.13-23.01.02:811][738]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/CharBlueprintB7922F1946D7FAAAE09060BECF046F0D.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Characters/CharBlueprint.uasset'
[2023.01.13-23.01.02:811][738]LogSavePackage: Moving output files for package: /Game/Sunnyland/sprites/player/run/PFB_player-run
[2023.01.13-23.01.02:811][738]LogSavePackage: Moving '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Saved/PFB_player-run2598A3E64768E7C1104FD3BDB7D7C127.tmp' to '../../../../../../Users/Brandon-PC/Documents/Unreal Projects/TommyAton/Content/Sunnyland/sprites/player/run/PFB_player-run.uasset'
[2023.01.13-23.01.02:837][738]LogFileHelpers: InternalPromptForCheckoutAndSave took 220 ms (total: 9.37 sec)
[2023.01.13-23.01.02:993][738]LogUObjectHash: Compacting FUObjectHashTables data took   4.67ms
[2023.01.13-23.01.03:099][738]LogUObjectHash: Compacting FUObjectHashTables data took   4.38ms
[2023.01.13-23.01.03:198][738]LogUObjectHash: Compacting FUObjectHashTables data took   1.72ms
[2023.01.13-23.01.03:214][738]AssetCheck: New page: Asset Save: multiple assets
[2023.01.13-23.01.03:214][738]LogContentValidation: Display: Validating /Script/Paper2D.PaperFlipbook /Game/Sunnyland/sprites/player/run/PFB_player-run.PFB_player-run
[2023.01.13-23.01.03:214][738]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Characters/CharBlueprint.CharBlueprint
